SessionId,ItemId,Time
8200,1,45100800
8200,2,170899200
8200,3,172540800
8200,6,203431317
8201,1,45100800
8201,2,170899200
8201,3,172540800
8201,6,203431317
8202,1,45100800
8202,2,170899200
8202,3,172540800
8202,6,203431317
8203,1,45100800
8203,2,170899200
8203,3,172540800
8203,6,203431317
8204,1,45100800
8204,2,170899200
8204,3,172540800
8204,6,203431317
8205,1,45100800
8205,2,170899200
8205,3,172540800
8205,6,203431317
8206,1,45100800
8206,2,170899200
8206,3,172540800
8206,6,203431317
8207,1,45100800
8207,2,170899200
8207,3,172540800
8207,6,203431317
8208,2,158544000
8208,3,161049600
8208,6,204751569
8208,7,204751569
8209,2,158544000
8209,3,161049600
8209,7,204751569
8209,6,204751569
8210,7,207740344
8210,1,214012800
8210,2,220579200
8210,3,220579200
8211,2,83376000
8211,3,91324800
8211,10,208245600
8211,10,208245600
8212,1,39052800
8212,2,121996800
8212,3,134870400
8212,7,209047228
8213,2,198374400
8213,6,208558087
8213,7,208558087
8213,3,214012800
8213,1,217382400
8214,2,144892800
8214,3,146620800
8214,7,208484544
8214,6,208484544
8215,2,141696000
8215,3,176774400
8215,7,219001534
8215,6,219001534
8216,2,141696000
8216,3,176774400
8216,7,219001534
8216,6,219001534
8217,2,141696000
8217,3,176774400
8217,7,219001534
8217,6,219001534
8218,1,7948800
8218,2,140832000
8218,6,202779082
8218,7,202779082
8219,1,7948800
8219,2,140832000
8219,6,202779082
8219,7,202779082
8220,1,7948800
8220,2,140832000
8220,6,202779082
8220,7,202779082
8221,1,7948800
8221,2,140832000
8221,6,202779082
8221,7,202779082
8222,1,7948800
8222,2,140832000
8222,6,202779082
8222,7,202779082
8223,1,7948800
8223,2,140832000
8223,6,202779082
8223,7,202779082
8224,1,7948800
8224,2,140832000
8224,7,202779082
8224,6,202779082
8225,1,7948800
8225,2,140832000
8225,7,202779082
8225,6,202779082
8226,1,7948800
8226,2,140832000
8226,6,202779082
8226,7,202779082
8227,1,7948800
8227,2,140832000
8227,7,202779082
8227,6,202779082
8228,2,153446400
8228,3,184550400
8228,6,208477258
8228,7,208477258
8229,2,109036800
8229,3,139536000
8229,7,208106994
8229,6,208106994
8230,2,109036800
8230,3,139536000
8230,6,208106994
8230,7,208106994
8231,2,109036800
8231,3,139536000
8231,6,208106994
8231,7,208106994
8232,6,209271571
8232,7,209271571
8232,10,210438000
8232,10,210438000
8233,7,201347112
8233,6,201347112
8233,2,205027200
8233,3,205718400
8234,7,201347112
8234,6,201347112
8234,2,205027200
8234,3,205718400
8235,7,212866068
8235,6,212866068
8235,2,223257600
8235,3,226368000
8236,2,143337600
8236,3,174009600
8236,7,208569401
8236,6,208569401
8236,4,213753600
8236,5,216259200
8237,10,196858800
8237,6,208442251
8237,7,208442251
8237,10,210362400
8238,2,124329600
8238,3,155779200
8238,6,216174787
8238,7,216174787
8239,2,201657600
8239,4,209865600
8239,5,210470400
8239,3,217036800
8240,1,155779200
8240,2,172368000
8240,7,208626137
8240,6,208626137
8240,4,218246400
8241,1,20995200
8241,2,118281600
8241,3,120700800
8241,7,208477326
8242,1,15638400
8242,2,160704000
8242,6,208626873
8242,7,208626873
8243,2,195868800
8243,3,201312000
8243,1,203299200
8243,7,217005424
8244,2,84499200
8244,3,87091200
8244,7,208552736
8244,6,208552736
8245,2,112320000
8245,3,168393600
8245,6,206640808
8245,7,206640808
8246,2,112320000
8246,3,168393600
8246,7,206640808
8246,6,206640808
8247,2,123552000
8247,3,133488000
8247,4,212889600
8247,5,215740800
8248,2,161568000
8248,7,204245176
8248,6,204245176
8248,3,213321600
8249,1,8553600
8249,2,140745600
8249,3,174182400
8249,10,211572000
8250,10,208227600
8250,10,208260000
8250,10,211532400
8250,10,211568400
8251,2,157939200
8251,3,163814400
8251,6,208431918
8251,7,208431918
8252,2,157939200
8252,3,163814400
8252,7,208431918
8252,6,208431918
8253,2,157939200
8253,3,163814400
8253,6,208431918
8253,7,208431918
8254,2,138758400
8254,3,202953600
8254,6,208818078
8254,7,208818078
8255,2,119318400
8255,1,153187200
8255,3,176515200
8255,7,208892782
8255,6,208892782
8256,2,210470400
8256,4,210470400
8256,5,211939200
8256,3,215913600
8257,2,121996800
8257,3,153705600
8257,6,205315228
8257,7,205315228
8258,2,212025600
8258,4,212025600
8258,3,214444800
8258,5,214444800
8259,2,114998400
8259,3,155692800
8259,10,211543200
8259,10,211550400
8260,2,120614400
8260,1,128822400
8260,3,188784000
8260,7,207793540
8260,6,207793540
8261,1,127267200
8261,2,127612800
8261,3,133488000
8261,7,208725211
8261,6,208725211
8262,4,218073600
8262,5,219283200
8262,7,225331471
8262,6,225331471
8263,4,218073600
8263,5,219283200
8263,7,225331471
8263,6,225331471
8264,4,218073600
8264,5,219283200
8264,6,225331471
8264,7,225331471
8265,4,218073600
8265,5,219283200
8265,7,225331471
8265,6,225331471
8266,1,64713600
8266,2,151891200
8266,3,201484800
8266,7,213021593
8266,6,213021593
8267,1,64713600
8267,2,151891200
8267,3,201484800
8267,7,213021593
8267,6,213021593
8268,1,64713600
8268,2,151891200
8268,3,201484800
8268,7,213021593
8268,6,213021593
8269,1,64713600
8269,2,151891200
8269,3,201484800
8269,7,213021593
8269,6,213021593
8270,1,64713600
8270,2,151891200
8270,3,201484800
8270,6,213021593
8270,7,213021593
8271,2,126489600
8271,3,157852800
8271,7,202523278
8271,6,202523278
8272,1,18057600
8272,2,156211200
8272,3,210902400
8272,4,218678400
8272,5,220406400
8273,2,81993600
8273,3,84326400
8273,6,208944673
8273,7,208944673
8274,6,211144839
8274,9,211555309
8274,9,211555373
8274,9,211556019
8275,6,211144839
8275,9,211555309
8275,9,211555373
8275,9,211556019
8276,6,211144839
8276,9,211555309
8276,9,211555373
8276,9,211556019
8277,6,211144839
8277,9,211555309
8277,9,211555373
8277,9,211556019
8278,6,211144839
8278,9,211555309
8278,9,211555373
8278,9,211556019
8279,6,211144839
8279,9,211555309
8279,9,211555373
8279,9,211556019
8280,6,211144839
8280,9,211555309
8280,9,211555373
8280,9,211556019
8281,6,211144839
8281,9,211555309
8281,9,211555373
8281,9,211556019
8282,6,211144839
8282,9,211555309
8282,9,211555373
8282,9,211556019
8283,6,211144839
8283,9,211555309
8283,9,211555373
8283,9,211556019
8284,2,166579200
8284,6,210087627
8284,7,210087627
8284,3,220752000
8285,2,166579200
8285,6,210087627
8285,7,210087627
8285,3,220752000
8286,2,148694400
8286,1,152928000
8286,3,170294400
8286,10,210351600
8286,10,210362400
8287,1,26524800
8287,2,134092800
8287,3,136425600
8287,6,208532843
8287,7,208532843
8288,2,81820800
8288,3,118800000
8288,6,208572525
8288,7,208572525
8289,2,81820800
8289,3,118800000
8289,7,208572525
8289,6,208572525
8290,2,81820800
8290,3,118800000
8290,6,208572525
8290,7,208572525
8291,2,81820800
8291,3,118800000
8291,6,208572525
8291,7,208572525
8292,2,81820800
8292,3,118800000
8292,6,208572525
8292,7,208572525
8293,2,81820800
8293,3,118800000
8293,6,208572525
8293,7,208572525
8294,2,81820800
8294,3,118800000
8294,7,208572525
8294,6,208572525
8295,2,81820800
8295,3,118800000
8295,7,208572525
8295,6,208572525
8296,2,81820800
8296,3,118800000
8296,6,208572525
8296,7,208572525
8297,2,81820800
8297,3,118800000
8297,7,208572525
8297,6,208572525
8298,2,81820800
8298,3,118800000
8298,7,208572525
8298,6,208572525
8299,2,81820800
8299,3,118800000
8299,6,208572525
8299,7,208572525
8300,1,133142400
8300,2,137980800
8300,3,169171200
8300,6,208889475
8300,7,208889475
8301,1,16243200
8301,2,137376000
8301,3,172886400
8301,10,196887600
8302,2,113443200
8302,3,202521600
8302,6,208737291
8302,7,208737291
8303,10,210384000
8303,10,210438000
8303,10,217681200
8303,2,221875200
8304,2,196560000
8304,10,208267200
8304,6,208809163
8304,7,208809163
8304,3,212198400
8305,2,137721600
8305,3,139622400
8305,6,221054573
8305,7,221054573
8306,2,137721600
8306,3,139622400
8306,7,221054573
8306,6,221054573
8307,1,103420800
8307,2,145411200
8307,6,211069688
8307,7,211069688
8308,1,103420800
8308,2,145411200
8308,7,211069688
8308,6,211069688
8309,1,103420800
8309,2,145411200
8309,6,211069688
8309,7,211069688
8310,2,138758400
8310,3,177984000
8310,7,208482865
8310,6,208482865
8311,10,196894800
8311,6,208486160
8311,7,208486160
8311,2,220060800
8312,2,171676800
8312,3,184636800
8312,7,208564474
8312,6,208564474
8313,1,30758400
8313,2,151027200
8313,3,153360000
8313,6,203359237
8314,1,30758400
8314,2,151027200
8314,3,153360000
8314,6,203359237
8315,1,30758400
8315,2,151027200
8315,3,153360000
8315,6,203359237
8316,1,30758400
8316,2,151027200
8316,3,153360000
8316,6,203359237
8317,1,30758400
8317,2,151027200
8317,3,153360000
8317,6,203359237
8318,1,30758400
8318,2,151027200
8318,3,153360000
8318,6,203359237
8319,1,30758400
8319,2,151027200
8319,3,153360000
8319,6,203359237
8320,1,30758400
8320,2,151027200
8320,3,153360000
8320,6,203359237
8321,1,30758400
8321,2,151027200
8321,3,153360000
8321,6,203359237
8322,1,30758400
8322,2,151027200
8322,3,153360000
8322,6,203359237
8323,2,134179200
8323,3,152496000
8323,7,208454571
8323,6,208454571
8324,2,176342400
8324,3,184291200
8324,7,205270292
8324,6,205270292
8325,10,210358800
8325,10,210445200
8325,10,210448800
8325,10,210452400
8325,10,210456000
8326,2,200016000
8326,7,207449079
8326,6,207449079
8326,3,210297600
8327,2,200016000
8327,7,207449079
8327,6,207449079
8327,3,210297600
8328,10,208249200
8328,10,208256400
8328,10,208256400
8328,10,208260000
8329,2,160531200
8329,3,162518400
8329,6,202601843
8329,7,202601843
8330,2,160531200
8330,3,162518400
8330,6,202601843
8330,7,202601843
8331,2,160531200
8331,3,162518400
8331,7,202601843
8331,6,202601843
8332,2,160531200
8332,3,162518400
8332,7,202601843
8332,6,202601843
8333,2,160531200
8333,3,162518400
8333,7,202601843
8333,6,202601843
8334,2,160531200
8334,3,162518400
8334,7,202601843
8334,6,202601843
8335,2,160531200
8335,3,162518400
8335,7,202601843
8335,6,202601843
8336,1,138412800
8336,2,149299200
8336,3,152236800
8336,6,200927541
8336,7,200927541
8337,1,138412800
8337,2,149299200
8337,3,152236800
8337,6,200927541
8337,7,200927541
8338,1,138412800
8338,2,149299200
8338,3,152236800
8338,6,200927541
8338,7,200927541
8339,1,138412800
8339,2,149299200
8339,3,152236800
8339,7,200927541
8339,6,200927541
8340,1,138412800
8340,2,149299200
8340,3,152236800
8340,6,200927541
8340,7,200927541
8341,1,138412800
8341,2,149299200
8341,3,152236800
8341,6,200927541
8341,7,200927541
8342,1,138412800
8342,2,149299200
8342,3,152236800
8342,6,200927541
8342,7,200927541
8343,1,138412800
8343,2,149299200
8343,3,152236800
8343,6,200927541
8343,7,200927541
8344,1,138412800
8344,2,149299200
8344,3,152236800
8344,6,200927541
8344,7,200927541
8345,1,138412800
8345,2,149299200
8345,3,152236800
8345,6,200927541
8345,7,200927541
8346,2,85449600
8346,3,86659200
8346,6,208471387
8346,7,208471387
8347,1,12960000
8347,2,107827200
8347,3,137548800
8347,10,217695600
8348,1,192326400
8348,2,203644800
8348,3,208396800
8348,7,225309026
8348,6,225309026
8349,1,192326400
8349,2,203644800
8349,3,208396800
8349,7,225309026
8349,6,225309026
8350,1,192326400
8350,2,203644800
8350,3,208396800
8350,7,225309026
8350,6,225309026
8351,1,192326400
8351,2,203644800
8351,3,208396800
8351,7,225309026
8351,6,225309026
8352,1,192326400
8352,2,203644800
8352,3,208396800
8352,7,225309026
8352,6,225309026
8353,1,192326400
8353,2,203644800
8353,3,208396800
8353,6,225309026
8353,7,225309026
8354,1,192326400
8354,2,203644800
8354,3,208396800
8354,7,225309026
8354,6,225309026
8355,2,102902400
8355,3,137376000
8355,1,199065600
8355,10,211550400
8356,2,85795200
8356,10,208242000
8356,7,208983761
8356,6,208983761
8356,3,226454400
8357,1,134179200
8357,2,150768000
8357,7,210983202
8357,6,210983202
8357,3,218764800
8358,1,134179200
8358,2,150768000
8358,6,210983202
8358,7,210983202
8358,3,218764800
8359,1,134179200
8359,2,150768000
8359,6,210983202
8359,7,210983202
8359,3,218764800
8360,2,116121600
8360,3,120614400
8360,7,208740133
8360,6,208740133
8361,2,104976000
8361,3,132278400
8361,6,208997573
8361,7,208997573
8362,2,83376000
8362,3,96163200
8362,1,180230400
8362,7,209089848
8363,2,159062400
8363,3,164505600
8363,6,208820377
8363,7,208820377
8364,2,159062400
8364,3,164505600
8364,7,208820377
8364,6,208820377
8365,2,159062400
8365,3,164505600
8365,7,208820377
8365,6,208820377
8366,2,159062400
8366,3,164505600
8366,7,208820377
8366,6,208820377
8367,2,224208000
8367,4,224208000
8367,3,226368000
8367,5,226368000
8368,2,120355200
8368,3,122256000
8368,1,193276800
8368,6,210376220
8368,7,210376220
8369,2,144374400
8369,3,170985600
8369,1,187660800
8369,6,209841137
8369,7,209841137
8370,2,165888000
8370,3,180835200
8370,1,224294400
8370,6,226451387
8371,2,165888000
8371,3,180835200
8371,1,224294400
8371,6,226451387
8372,1,40435200
8372,2,110505600
8372,3,116467200
8372,4,218332800
8372,5,218505600
8373,2,203212800
8373,3,204854400
8373,4,221788800
8373,5,226886400
8374,2,159321600
8374,3,188438400
8374,7,210164826
8374,6,210164826
8375,1,113529600
8375,2,147398400
8375,3,151027200
8375,10,208227600
8376,7,208715320
8376,6,208715320
8376,10,209206800
8376,10,211575600
8377,2,142732800
8377,3,176860800
8377,10,208285200
8377,6,208486622
8377,7,208486622
8378,2,115689600
8378,3,182476800
8378,10,210423600
8378,6,226012085
8379,2,124502400
8379,6,208886038
8379,7,208886038
8379,3,215481600
8380,2,139449600
8380,3,184204800
8380,7,207918042
8380,6,207918042
8381,2,160444800
8381,3,162432000
8381,1,205545600
8381,7,211064445
8381,6,211064445
8382,2,113443200
8382,3,122688000
8382,7,208658779
8382,6,208658779
8382,10,210456000
8383,2,154051200
8383,7,201117224
8383,6,201117224
8383,3,218419200
8384,2,154051200
8384,7,201117224
8384,6,201117224
8384,3,218419200
8385,2,154051200
8385,7,201117224
8385,6,201117224
8385,3,218419200
8386,2,154051200
8386,6,201117224
8386,7,201117224
8386,3,218419200
8387,2,205891200
8387,3,208396800
8387,4,222652800
8387,5,224640000
8388,1,33782400
8388,2,179280000
8388,3,189216000
8388,6,209248719
8388,7,209248719
8389,1,33782400
8389,2,179280000
8389,3,189216000
8389,6,209248719
8389,7,209248719
8390,1,33782400
8390,2,179280000
8390,3,189216000
8390,6,209248719
8390,7,209248719
8391,1,33782400
8391,2,179280000
8391,3,189216000
8391,6,209248719
8391,7,209248719
8392,2,137808000
8392,1,178329600
8392,6,208636908
8392,7,208636908
8393,2,174614400
8393,3,185241600
8393,7,207494285
8393,6,207494285
8394,2,174614400
8394,3,185241600
8394,7,207494285
8394,6,207494285
8395,2,159667200
8395,3,206496000
8395,10,217692000
8395,4,225158400
8396,2,104284800
8396,3,205113600
8396,7,208481636
8396,6,208481636
8397,2,161049600
8397,3,163468800
8397,6,208458881
8397,7,208458881
8398,2,174009600
8398,3,178934400
8398,7,209769135
8398,6,209769135
8399,2,119059200
8399,3,203126400
8399,6,207883274
8399,7,207883274
8400,2,119059200
8400,3,203126400
8400,7,207883274
8400,6,207883274
8401,2,119059200
8401,3,203126400
8401,7,207883274
8401,6,207883274
8402,2,119059200
8402,3,203126400
8402,6,207883274
8402,7,207883274
8403,2,119059200
8403,3,203126400
8403,6,207883274
8403,7,207883274
8404,2,119059200
8404,3,203126400
8404,6,207883274
8404,7,207883274
8405,2,119059200
8405,3,203126400
8405,6,207883274
8405,7,207883274
8406,2,119059200
8406,3,203126400
8406,6,207883274
8406,7,207883274
8407,2,119059200
8407,3,203126400
8407,6,207883274
8407,7,207883274
8408,2,119059200
8408,3,203126400
8408,6,207883274
8408,7,207883274
8409,4,220060800
8409,2,220060800
8409,3,220147200
8409,5,220147200
8410,2,155347200
8410,3,186019200
8410,1,186019200
8410,6,211163501
8411,2,155347200
8411,1,186019200
8411,3,186019200
8411,6,211163501
8412,2,155347200
8412,1,186019200
8412,3,186019200
8412,6,211163501
8413,2,155347200
8413,3,186019200
8413,1,186019200
8413,6,211163501
8414,2,155347200
8414,3,186019200
8414,1,186019200
8414,6,211163501
8415,2,155347200
8415,3,186019200
8415,1,186019200
8415,6,211163501
8416,2,155347200
8416,3,186019200
8416,1,186019200
8416,6,211163501
8417,1,16761600
8417,2,124070400
8417,3,151113600
8417,6,200890641
8417,7,200890641
8418,1,16761600
8418,2,124070400
8418,3,151113600
8418,6,200890641
8418,7,200890641
8419,2,162432000
8419,1,188956800
8419,3,205718400
8419,7,208472528
8419,6,208472528
8420,2,109814400
8420,3,141350400
8420,10,208263600
8420,10,208278000
8421,2,147830400
8421,3,198115200
8421,7,208871649
8421,6,208871649
8421,1,215481600
8422,2,158976000
8422,6,209179337
8422,7,209179337
8422,3,218592000
8423,7,202127134
8423,6,202127134
8423,2,219628800
8423,3,223948800
8424,1,159494400
8424,6,208555688
8424,7,208555688
8424,10,210456000
8424,10,210463200
8425,1,3369600
8425,4,214790400
8425,2,214790400
8425,5,217900800
8425,3,221529600
8426,1,27734400
8426,2,111715200
8426,3,148348800
8426,7,208982498
8426,6,208982498
8427,2,175737600
8427,6,217287381
8427,4,218073600
8427,5,218937600
8428,2,175737600
8428,6,217287381
8428,4,218073600
8428,5,218937600
8429,2,175737600
8429,6,217287381
8429,4,218073600
8429,5,218937600
8430,2,175737600
8430,6,217287381
8430,4,218073600
8430,5,218937600
8431,2,175737600
8431,6,217287381
8431,4,218073600
8431,5,218937600
8432,2,175737600
8432,6,217287381
8432,4,218073600
8432,5,218937600
8433,2,175737600
8433,6,217287381
8433,4,218073600
8433,5,218937600
8434,2,175737600
8434,6,217287381
8434,4,218073600
8434,5,218937600
8435,2,175737600
8435,6,217287381
8435,4,218073600
8435,5,218937600
8436,2,175737600
8436,6,217287381
8436,4,218073600
8436,5,218937600
8437,2,175737600
8437,6,217287381
8437,4,218073600
8437,5,218937600
8438,2,175737600
8438,6,217287381
8438,4,218073600
8438,5,218937600
8439,2,175737600
8439,6,217287381
8439,4,218073600
8439,5,218937600
8440,2,175737600
8440,6,217287381
8440,4,218073600
8440,5,218937600
8441,2,175737600
8441,6,217287381
8441,4,218073600
8441,5,218937600
8442,2,175737600
8442,6,217287381
8442,4,218073600
8442,5,218937600
8443,2,175737600
8443,6,217287381
8443,4,218073600
8443,5,218937600
8444,2,175737600
8444,6,217287381
8444,4,218073600
8444,5,218937600
8445,2,175737600
8445,6,217287381
8445,4,218073600
8445,5,218937600
8446,2,175737600
8446,6,217287381
8446,4,218073600
8446,5,218937600
8447,2,175737600
8447,6,217287381
8447,4,218073600
8447,5,218937600
8448,2,175737600
8448,6,217287381
8448,4,218073600
8448,5,218937600
8449,2,175737600
8449,6,217287381
8449,4,218073600
8449,5,218937600
8450,2,175737600
8450,6,217287381
8450,4,218073600
8450,5,218937600
8451,2,175737600
8451,6,217287381
8451,4,218073600
8451,5,218937600
8452,2,175737600
8452,6,217287381
8452,4,218073600
8452,5,218937600
8453,2,175737600
8453,6,217287381
8453,4,218073600
8453,5,218937600
8454,2,175737600
8454,6,217287381
8454,4,218073600
8454,5,218937600
8455,2,175737600
8455,6,217287381
8455,4,218073600
8455,5,218937600
8456,2,175737600
8456,6,217287381
8456,4,218073600
8456,5,218937600
8457,2,175737600
8457,6,217287381
8457,4,218073600
8457,5,218937600
8458,2,175737600
8458,6,217287381
8458,4,218073600
8458,5,218937600
8459,2,175737600
8459,6,217287381
8459,4,218073600
8459,5,218937600
8460,2,175737600
8460,6,217287381
8460,4,218073600
8460,5,218937600
8461,2,175737600
8461,6,217287381
8461,4,218073600
8461,5,218937600
8462,2,175737600
8462,6,217287381
8462,4,218073600
8462,5,218937600
8463,2,175737600
8463,6,217287381
8463,4,218073600
8463,5,218937600
8464,2,175737600
8464,6,217287381
8464,4,218073600
8464,5,218937600
8465,2,175737600
8465,6,217287381
8465,4,218073600
8465,5,218937600
8466,2,175737600
8466,6,217287381
8466,4,218073600
8466,5,218937600
8467,2,175737600
8467,6,217287381
8467,4,218073600
8467,5,218937600
8468,2,175737600
8468,6,217287381
8468,4,218073600
8468,5,218937600
8469,2,175737600
8469,6,217287381
8469,4,218073600
8469,5,218937600
8470,2,175737600
8470,6,217287381
8470,4,218073600
8470,5,218937600
8471,2,175737600
8471,6,217287381
8471,4,218073600
8471,5,218937600
8472,2,175737600
8472,6,217287381
8472,4,218073600
8472,5,218937600
8473,2,175737600
8473,6,217287381
8473,4,218073600
8473,5,218937600
8474,2,175737600
8474,6,217287381
8474,4,218073600
8474,5,218937600
8475,2,175737600
8475,6,217287381
8475,4,218073600
8475,5,218937600
8476,2,175737600
8476,6,217287381
8476,4,218073600
8476,5,218937600
8477,2,175737600
8477,6,217287381
8477,4,218073600
8477,5,218937600
8478,2,175737600
8478,6,217287381
8478,4,218073600
8478,5,218937600
8479,1,153100800
8479,10,196884000
8479,7,208653086
8479,6,208653086
8480,10,209217600
8480,10,209235600
8480,10,209242800
8480,10,209257200
8481,2,130377600
8481,3,154483200
8481,7,208568322
8481,6,208568322
8482,1,34992000
8482,2,127526400
8482,3,183859200
8482,6,214600218
8482,7,214600218
8483,2,138931200
8483,3,204508800
8483,6,208886545
8483,7,208886545
8484,2,145756800
8484,3,201225600
8484,6,202427496
8484,7,202427496
8485,2,145756800
8485,3,201225600
8485,7,202427496
8485,6,202427496
8486,2,110764800
8486,3,114825600
8486,10,196840800
8486,4,226281600
8486,5,226713600
8487,1,144979200
8487,2,203731200
8487,6,208564740
8487,7,208564740
8487,3,216345600
8488,3,180748800
8488,2,180748800
8488,7,208482905
8488,6,208482905
8488,10,210430800
8489,2,142819200
8489,6,200916691
8489,7,200916691
8489,1,223171200
8490,2,142819200
8490,7,200916691
8490,6,200916691
8490,1,223171200
8491,2,142819200
8491,6,200916691
8491,7,200916691
8491,1,223171200
8492,2,142819200
8492,6,200916691
8492,7,200916691
8492,1,223171200
8493,2,142819200
8493,6,200916691
8493,7,200916691
8493,1,223171200
8494,2,142819200
8494,7,200916691
8494,6,200916691
8494,1,223171200
8495,2,142819200
8495,7,200916691
8495,6,200916691
8495,1,223171200
8496,2,135820800
8496,3,162864000
8496,10,211532400
8496,10,211557600
8497,2,103939200
8497,1,166320000
8497,3,197251200
8497,7,223154054
8497,6,223154054
8498,2,103939200
8498,1,166320000
8498,3,197251200
8498,7,223154054
8498,6,223154054
8499,4,218419200
8499,5,220492800
8499,6,223401941
8499,7,223401941
8500,4,218419200
8500,5,220492800
8500,6,223401941
8500,7,223401941
8501,4,218419200
8501,5,220492800
8501,6,223401941
8501,7,223401941
8502,4,218419200
8502,5,220492800
8502,6,223401941
8502,7,223401941
8503,4,218419200
8503,5,220492800
8503,6,223401941
8503,7,223401941
8504,2,86140800
8504,3,205545600
8504,7,208830792
8504,6,208830792
8505,2,118454400
8505,3,143078400
8505,10,196830000
8505,10,196866000
8506,1,24969600
8506,2,220060800
8506,4,220060800
8506,5,222134400
8506,3,222134400
8507,2,146102400
8507,3,187660800
8507,10,211561200
8507,10,211579200
8508,10,196826400
8508,10,208260000
8508,10,211561200
8508,10,211582800
8509,2,161136000
8509,3,163728000
8509,7,207697468
8509,6,207697468
8510,2,82944000
8510,3,85276800
8510,1,210729600
8510,4,223257600
8510,5,224035200
8511,1,50716800
8511,2,171676800
8511,3,179366400
8511,6,208557689
8511,7,208557689
8512,1,35337600
8512,4,210643200
8512,2,210643200
8512,5,213235200
8512,3,221961600
8513,2,155952000
8513,7,208486708
8513,6,208486708
8513,3,220060800
8514,2,110419200
8514,3,140054400
8514,4,209779200
8514,5,212025600
8515,1,19008000
8515,2,148348800
8515,7,208487110
8515,6,208487110
8516,1,170380800
8516,2,199065600
8516,3,202867200
8516,4,221875200
8517,7,214652159
8517,6,214652159
8517,4,218332800
8517,5,218419200
8518,7,214652159
8518,6,214652159
8518,4,218332800
8518,5,218419200
8519,7,214652159
8519,6,214652159
8519,4,218332800
8519,5,218419200
8520,7,214652159
8520,6,214652159
8520,4,218332800
8520,5,218419200
8521,7,214652159
8521,6,214652159
8521,4,218332800
8521,5,218419200
8522,1,2592000
8522,2,126748800
8522,3,158457600
8522,7,210377537
8523,2,149817600
8523,3,151027200
8523,6,211042571
8523,8,229564800
8524,2,149817600
8524,3,151027200
8524,6,211042571
8524,8,229564800
8525,2,149817600
8525,3,151027200
8525,6,211042571
8525,8,229564800
8526,2,149817600
8526,3,151027200
8526,6,211042571
8526,8,229564800
8527,2,149817600
8527,3,151027200
8527,6,211042571
8527,8,229564800
8528,2,149817600
8528,3,151027200
8528,6,211042571
8528,8,229564800
8529,2,149817600
8529,3,151027200
8529,6,211042571
8529,8,229564800
8530,2,149817600
8530,3,151027200
8530,6,211042571
8530,8,229564800
8531,2,83116800
8531,1,188438400
8531,6,206591434
8531,3,225072000
8532,2,83116800
8532,1,188438400
8532,6,206591434
8532,3,225072000
8533,2,83116800
8533,1,188438400
8533,6,206591434
8533,3,225072000
8534,2,83116800
8534,1,188438400
8534,6,206591434
8534,3,225072000
8535,2,83116800
8535,1,188438400
8535,6,206591434
8535,3,225072000
8536,2,83116800
8536,1,188438400
8536,6,206591434
8536,3,225072000
8537,2,83116800
8537,1,188438400
8537,6,206591434
8537,3,225072000
8538,2,83116800
8538,1,188438400
8538,6,206591434
8538,3,225072000
8539,2,83116800
8539,1,188438400
8539,6,206591434
8539,3,225072000
8540,10,211536000
8540,10,211554000
8540,10,211568400
8540,10,215337600
8540,10,215341200
8540,10,215359200
8541,10,211546800
8541,10,211564800
8541,10,211586400
8541,10,211590000
8542,10,208224000
8542,10,209203200
8542,10,209239200
8542,10,209246400
8542,10,217674000
8543,2,140227200
8543,1,147657600
8543,7,209013645
8543,6,209013645
8543,3,217987200
8544,2,143856000
8544,6,208656518
8544,7,208656518
8544,3,216086400
8545,6,208546993
8545,7,208546993
8545,4,218073600
8545,5,219196800
8546,7,208546993
8546,6,208546993
8546,4,218073600
8546,5,219196800
8547,7,208546993
8547,6,208546993
8547,4,218073600
8547,5,219196800
8548,6,208546993
8548,7,208546993
8548,4,218073600
8548,5,219196800
8549,2,135475200
8549,3,137808000
8549,10,210456000
8549,1,218160000
8550,2,153619200
8550,6,208496080
8550,7,208496080
8550,3,216086400
8551,2,200534400
8551,7,205882658
8551,3,213408000
8551,1,222739200
8552,2,89164800
8552,3,209865600
8552,7,215378573
8552,6,215378573
8553,2,157939200
8553,3,161395200
8553,6,208566274
8553,7,208566274
8554,6,208913635
8554,7,208913635
8554,2,222566400
8554,3,224985600
8555,1,143164800
8555,6,208896723
8555,7,208896723
8555,2,221788800
8556,1,200966400
8556,10,210366000
8556,7,213741441
8556,6,213741441
8557,1,87436800
8557,2,105494400
8557,3,131673600
8557,7,208458486
8557,6,208458486
8558,2,160185600
8558,3,180316800
8558,6,218052546
8558,7,218052546
8559,1,103248000
8559,2,221616000
8559,4,221616000
8559,5,223862400
8559,3,223862400
8560,2,85795200
8560,3,197856000
8560,7,216319105
8560,6,216319105
8561,2,105580800
8561,3,131760000
8561,1,194745600
8561,7,205363908
8561,6,205363908
8562,2,105580800
8562,3,131760000
8562,1,194745600
8562,7,205363908
8562,6,205363908
8563,2,105580800
8563,3,131760000
8563,1,194745600
8563,6,205363908
8563,7,205363908
8564,2,192758400
8564,3,206841600
8564,4,212803200
8564,5,213062400
8565,2,131068800
8565,3,133401600
8565,10,196869600
8565,10,210445200
8566,1,45619200
8566,7,202760065
8566,6,202760065
8566,2,215913600
8567,2,90806400
8567,3,93484800
8567,7,208632452
8567,6,208632452
8568,2,92966400
8568,3,100483200
8568,1,203299200
8568,7,205109429
8568,6,205109429
8569,2,92966400
8569,3,100483200
